fname,label
discostab-punch.aif,Punches Hits Discoblasts
mr-brown-punch.aif,Punches Hits Discoblasts
chhclap.aif,Punches Hits Discoblasts
synt_orchhit.WAV,Punches Hits Discoblasts
lowkickcrash.aif,Punches Hits Discoblasts
stereo_punch.aif,Punches Hits Discoblasts
orchestra_hit_8.aif,Punches Hits Discoblasts
kickrim.aif,Punches Hits Discoblasts
pumpuphit2.aif,Punches Hits Discoblasts
orchestra_hit_5.aif,Punches Hits Discoblasts
gated3hit.aif,Punches Hits Discoblasts
orchestra_hit_4.aif,Punches Hits Discoblasts
clapsnare.aif,Punches Hits Discoblasts
brass-hit-6.WAV,Punches Hits Discoblasts
end-kick-splash-punch.aif,Punches Hits Discoblasts
hipno_hit1.aif,Punches Hits Discoblasts
vinyl_scratch_down.aif,Punches Hits Discoblasts
orchestra_hit_6.aif,Punches Hits Discoblasts
sillycym.aif,Punches Hits Discoblasts
orchestra_hit_7.aif,Punches Hits Discoblasts
cheezo-disco-hit.aif,Punches Hits Discoblasts
hipno_hit2.aif,Punches Hits Discoblasts
orchestra_hit_3.aif,Punches Hits Discoblasts
orchestra_hit_2.aif,Punches Hits Discoblasts
RnB_stab.aif,Punches Hits Discoblasts
hornhit.aif,Punches Hits Discoblasts
orchestra_hit_1.aif,Punches Hits Discoblasts
brass-hit-3.WAV,Punches Hits Discoblasts
blackpunch.aif,Punches Hits Discoblasts
crash-crunch-punch.aif,Punches Hits Discoblasts
bassbell.aif,Punches Hits Discoblasts
vocalhit.aif,Punches Hits Discoblasts
basspunch.aif,Punches Hits Discoblasts
kickcrash2.aif,Punches Hits Discoblasts
grungehit.aif,Punches Hits Discoblasts
housepunch.aif,Punches Hits Discoblasts
TIMBALES_4.WAV,Timbales
TIMB2OW.WAV,Timbales
TIMBALES_1.WAV,Timbales
TIMBALES_2.WAV,Timbales
TIMBALES_3.WAV,Timbales
TIMB2HIGH.WAV,Timbales
reso-kik.aif,Kicks
blip2.aif,Kicks
glissdown2.aif,Kicks
soggybd.aif,Kicks
liquid_808_kick.aif,Kicks
glissdown3.aif,Kicks
superfilter-kick1.aif,Kicks
blip3.aif,Kicks
supa-distorted-kick.aif,Kicks
808sub.aif,Kicks
beautybass.aif,Kicks
gatekick.aif,Kicks
kickloose1.aif,Kicks
longana.aif,Kicks
noisy_ekik.aif,Kicks
solid_state-kick.aif,Kicks
kickloose3.aif,Kicks
reso-kik3.aif,Kicks
BT3A0D7.aif,Kicks
twotone-kick.aif,Kicks
BT3A0DA.aif,Kicks
blip1.aif,Kicks
zero-sub.aif,Kicks
glissdown1.aif,Kicks
baroque-kick.aif,Kicks
clockthe-bass.aif,Kicks
MS10_kick2.aif,Kicks
megaverbbd.aif,Kicks
superfilter-kick2.aif,Kicks
gated_synth_bd.aif,Kicks
reso-kik2.aif,Kicks
super-compressed-kick.aif,Kicks
kickloose2.aif,Kicks
gabber-kick1.aif,Kicks
tonekick.aif,Kicks
superlow_bd.aif,Kicks
glissdown4.aif,Kicks
analogbd.aif,Kicks
glissdown5.aif,Kicks
BOOM.aif,Kicks
lowerthud.aif,Kicks
reso-kik5.aif,Kicks
whakka.aif,Kicks
fastbd.aif,Kicks
gabber-kick2.aif,Kicks
stretchbd.aif,Kicks
shortglisskick.aif,Kicks
softquiet_bd.aif,Kicks
BT7AADA.aif,Kicks
snarybd.aif,Kicks
glissdown6.aif,Kicks
electhudkick.aif,Kicks
overdriven-kick.aif,Kicks
procussion_808_bd.aif,Kicks
analog-sharp-kick.aif,Kicks
reso-kik4.aif,Kicks
big-hardcore-penis-kick1.aif,Kicks
squash-kick.aif,Kicks
BT0A0DA.aif,Kicks
mellow-double-kick.aif,Kicks
solid-low-kick.aif,Kicks
lowblup.aif,Kicks
hardcorebd.aif,Kicks
distorted-filter-kick-big.aif,Kicks
dancebd.aif,Kicks
super_mongo_sub_kick2.aif,Kicks
dull_supaboom.aif,Kicks
BTAA0D0.aif,Kicks
teknoboom.aif,Kicks
big-hardcore-penis-kick2.aif,Kicks
plastic-kick.aif,Kicks
mellowbd.aif,Kicks
narrowbd.aif,Kicks
flatkick.aif,Kicks
hugely_distorted_bd.aif,Kicks
laser_bd.aif,Kicks
big-hardcore-penis-kick3.aif,Kicks
super_mongo_sub_kick1.aif,Kicks
thick_acoustic_bd2.aif,Kicks
garage_kick.aif,Kicks
808bd2.aif,Kicks
deep_bd.aif,Kicks
twotone.aif,Kicks
808bd3.aif,Kicks
thudbd2.aif,Kicks
flobbybd.aif,Kicks
kick_snap.aif,Kicks
808distbd.aif,Kicks
rubber_bd.aif,Kicks
hard-house-kick.aif,Kicks
hvydstbd2.aif,Kicks
bendybass.aif,Kicks
analog_dubb.aif,Kicks
lowblub.aif,Kicks
lovely-kick.aif,Kicks
zap_kick.aif,Kicks
pipper.aif,Kicks
BTAA0D7.aif,Kicks
BTAA0DA.aif,Kicks
rounded-edges-kick.aif,Kicks
aphexbd.aif,Kicks
solid-hardass-kick.aif,Kicks
dumbgate.aif,Kicks
hardcoreverb.aif,Kicks
BT0AAD0.aif,Kicks
psytrance-kick.aif,Kicks
tight-hard-kick.aif,Kicks
ten-story-kick.aif,Kicks
hardashell-kick.aif,Kicks
dancebd2.aif,Kicks
round-n-lovely-kick.aif,Kicks
five-hit-lubdub-kick.aif,Kicks
BTAAADA.aif,Kicks
doublekick.aif,Kicks
falldown-knock.aif,Kicks
clicklobd.aif,Kicks
double_hit_bd.aif,Kicks
hardcoreverb2.aif,Kicks
triple_hit_bd.aif,Kicks
thick_acoustic_bd.aif,Kicks
dancekick.aif,Kicks
lamebd.aif,Kicks
ginormous-distorted-kick.aif,Kicks
bigback.aif,Kicks
lowdrum.aif,Kicks
stretchkick2.aif,Kicks
vox-hardcore.aif,Kicks
round_808_kick.aif,Kicks
big-mans-kick.aif,Kicks
harmonic-kick.aif,Kicks
sweet-n-low-kick.aif,Kicks
BTAAAD0.aif,Kicks
wetbd.aif,Kicks
thudbd.aif,Kicks
stretchkick1.aif,Kicks
nasty-hard-kick.aif,Kicks
popper1.aif,Kicks
solidthump.aif,Kicks
bjorn2.aif,Kicks
filterwhack.aif,Kicks
mongo-techno-kick.aif,Kicks
deep_dance_kick_5.aif,Kicks
lowpop.aif,Kicks
somebuzz-kick.aif,Kicks
stutter_kick.aif,Kicks
deep_dance_kick_4.aif,Kicks
gated_bd.aif,Kicks
round808bd.aif,Kicks
clicksimple1.aif,Kicks
clicksimple3.aif,Kicks
sh101bd.aif,Kicks
MS10_tone_kick.aif,Kicks
popper2.aif,Kicks
mr-10-kick.aif,Kicks
bjorn1.aif,Kicks
deep_dance_kick_6.aif,Kicks
analogbd2.aif,Kicks
WS-solidbass.aif,Kicks
untidy_fat-kick.aif,Kicks
underwater-kickflip.aif,Kicks
BT7A0DA.aif,Kicks
clicksimple2.aif,Kicks
clickthick.aif,Kicks
ekick.aif,Kicks
deep_dance_kick_3.aif,Kicks
MS10_kick.aif,Kicks
ultralokick.aif,Kicks
808bd.aif,Kicks
stomach-kick.aif,Kicks
giant-reverb-kick.aif,Kicks
phatbd.aif,Kicks
deep_dance_kick_2.aif,Kicks
ambient_kick.aif,Kicks
krock-dist2.aif,Kicks
distorted-filter-kick-small.aif,Kicks
drivinghard.aif,Kicks
thudsosoft.aif,Kicks
hvydistbd.aif,Kicks
BT3AADA.aif,Kicks
klik-kick.aif,Kicks
helium-kick.aif,Kicks
technobd.aif,Kicks
hardass-kick.aif,Kicks
deep_dance_kick_1.aif,Kicks
krock-dist1.aif,Kicks
